-0.0464, -0.040951, -0.035568, -0.030247, -0.024985, -0.019779, -0.014625, -0.0095208, -0.004462, 0.00055428, 0.0055314, 0.010473, 0.015381, 0.020261, 0.025115, 0.029946, 0.034757, 0.039553, 0.044336, 0.049109, 0.053877, 0.058642, 0.063407, 0.068176, 0.07295, 0.077725, 0.0825, 0.087271, 0.092036, 0.096792, 0.10154, 0.10627, 0.11098, 0.11567, 0.12034, 0.12499, 0.12962, 0.13422, 0.13881, 0.14339, 0.14796, 0.15252, 0.15707, 0.16162, 0.16618, 0.17073, 0.17529, 0.17986, 0.18443, 0.18901, 0.19359, 0.19816, 0.20274, 0.20731, 0.21188, 0.21644, 0.221, 0.22555, 0.23009, 0.23463, 0.23916, 0.24368, 0.24819, 0.2527, 0.25721, 0.26171, 0.26621, 0.2707, 0.27519, 0.27968, 0.28417, 0.28865, 0.29314, 0.29762, 0.30211, 0.30659, 0.31108, 0.31557, 0.32006, 0.32456, 0.32693, 0.32932, 0.33174, 0.33418, 0.33664, 0.33912, 0.34162, 0.34414, 0.34667, 0.34921, 0.35177, 0.35433, 0.35691, 0.3595, 0.36209, 0.36469, 0.3673, 0.3699, 0.37251, 0.37512, 0.37773, 0.38034, 0.38294, 0.38554, 0.38813, 0.39072, 0.39329, 0.39586, 0.39842, 0.40097, 0.40351, 0.40605, 0.40858, 0.41111, 0.41364, 0.41616, 0.41868, 0.4212, 0.42372, 0.42624, 0.42876, 0.43128, 0.43381, 0.43633, 0.43884, 0.44136, 0.44387, 0.44638, 0.44888, 0.45138, 0.45387, 0.45636, 0.45883, 0.4613, 0.46376, 0.46622, 0.46867, 0.47111, 0.47354, 0.47597, 0.4784, 0.48082, 0.48324, 0.48566, 0.48808, 0.49049, 0.4929, 0.49531, 0.49772, 0.50012, 0.50251, 0.5049, 0.50727, 0.50963, 0.51198, 0.5143, 0.51661, 0.5189, 0.52117, 0.52341, 0.52563, 0.52782, 0.52998, 0.53211, 0.53421, 0.53627, 0.5383, 0.54029, 0.54223, 0.54414, 0.546, 0.54782 
0.74637, 0.74651, 0.74661, 0.74668, 0.74671, 0.74671, 0.74667, 0.74659, 0.74648, 0.74633, 0.74614, 0.74592, 0.74566, 0.74536, 0.74503, 0.74465, 0.74425, 0.7438, 0.74332, 0.7428, 0.74225, 0.74166, 0.74103, 0.74036, 0.73966, 0.73892, 0.73814, 0.73733, 0.73648, 0.7356, 0.73468, 0.73374, 0.73275, 0.73174, 0.73069, 0.72961, 0.7285, 0.72735, 0.72617, 0.72496, 0.72371, 0.72242, 0.72109, 0.71972, 0.71832, 0.71687, 0.71538, 0.71386, 0.71229, 0.71068, 0.70902, 0.70734, 0.70561, 0.70384, 0.70203, 0.70019, 0.69831, 0.69639, 0.69444, 0.69244, 0.69041, 0.68835, 0.68624, 0.68409, 0.68191, 0.67968, 0.67741, 0.67511, 0.67276, 0.67037, 0.66793, 0.66545, 0.66293, 0.66037, 0.65776, 0.65511, 0.65241, 0.64967, 0.64688, 0.64404, 0.64284, 0.6416, 0.6403, 0.63896, 0.63757, 0.63614, 0.63467, 0.63315, 0.6316, 0.63, 0.62837, 0.62671, 0.62501, 0.62328, 0.62152, 0.61972, 0.6179, 0.61606, 0.61419, 0.61229, 0.61038, 0.60844, 0.60648, 0.60451, 0.60252, 0.60052, 0.5985, 0.59647, 0.59442, 0.59237, 0.59029, 0.5882, 0.58609, 0.58396, 0.58181, 0.57965, 0.57746, 0.57524, 0.57301, 0.57075, 0.56846, 0.56615, 0.56382, 0.56147, 0.55909, 0.55669, 0.55427, 0.55183, 0.54937, 0.54689, 0.54439, 0.54188, 0.53935, 0.5368, 0.53423, 0.53165, 0.52904, 0.52642, 0.52378, 0.52111, 0.51842, 0.5157, 0.51297, 0.5102, 0.50741, 0.50459, 0.50174, 0.49887, 0.49597, 0.49304, 0.4901, 0.48713, 0.48414, 0.48114, 0.47812, 0.47509, 0.47205, 0.46899, 0.46593, 0.46286, 0.45979, 0.45671, 0.45363, 0.45055, 0.44748, 0.4444, 0.44134, 0.43828, 0.43523, 0.43219, 0.42916, 0.42615 
-0.16922, -0.16598, -0.1627, -0.1594, -0.15606, -0.15268, -0.14928, -0.14584, -0.14236, -0.13885, -0.1353, -0.13171, -0.12808, -0.12441, -0.12071, -0.11696, -0.11316, -0.10933, -0.10545, -0.10153, -0.097557, -0.093541, -0.089477, -0.085366, -0.081205, -0.076997, -0.072743, -0.068441, -0.064095, -0.059704, -0.055268, -0.05079, -0.046269, -0.041706, -0.037102, -0.032458, -0.02777, -0.023036, -0.018255, -0.013422, -0.0085371, -0.0035962, 0.0014026, 0.0064619, 0.011584, 0.016772, 0.022027, 0.027347, 0.032728, 0.038166, 0.043659, 0.049201, 0.054789, 0.060419, 0.066088, 0.071791, 0.077526, 0.083287, 0.089074, 0.094887, 0.10073, 0.10659, 0.11248, 0.1184, 0.12434, 0.13031, 0.1363, 0.14232, 0.14837, 0.15444, 0.16054, 0.16667, 0.17282, 0.179, 0.18521, 0.19144, 0.19771, 0.204, 0.21031, 0.21667, 0.22778, 0.23885, 0.24988, 0.26086, 0.27181, 0.28271, 0.29358, 0.30442, 0.31522, 0.32599, 0.33673, 0.34745, 0.35813, 0.3688, 0.37944, 0.39006, 0.40067, 0.41125, 0.42182, 0.43238, 0.44293, 0.45346, 0.46399, 0.47451, 0.48503, 0.49554, 0.50606, 0.51657, 0.52709, 0.53761, 0.54814, 0.55867, 0.56922, 0.57977, 0.59035, 0.60093, 0.61154, 0.62216, 0.63281, 0.64347, 0.65417, 0.66488, 0.67562, 0.68639, 0.69718, 0.70799, 0.71883, 0.72969, 0.74057, 0.75148, 0.76242, 0.77337, 0.78436, 0.79536, 0.8064, 0.81746, 0.82856, 0.83969, 0.85087, 0.86209, 0.87336, 0.88467, 0.89604, 0.90747, 0.91896, 0.93051, 0.94212, 0.9538, 0.96554, 0.97733, 0.98917, 1.001, 1.013, 1.0249, 1.0369, 1.0489, 1.0609, 1.0729, 1.085, 1.097, 1.1091, 1.1211, 1.1331, 1.1451, 1.1571, 1.169, 1.181, 1.1928, 1.2047, 1.2165, 1.2282, 1.2399 
0.025776, 0.029604, 0.033345, 0.037, 0.040572, 0.044063, 0.047477, 0.050814, 0.054078, 0.057271, 0.060396, 0.063454, 0.066449, 0.069382, 0.072257, 0.075075, 0.077838, 0.08055, 0.083213, 0.085828, 0.088399, 0.090928, 0.093418, 0.095869, 0.098284, 0.10066, 0.10299, 0.10528, 0.10751, 0.1097, 0.11183, 0.11391, 0.11592, 0.11788, 0.11977, 0.12159, 0.12334, 0.12503, 0.12665, 0.1282, 0.1297, 0.13112, 0.13249, 0.13379, 0.13503, 0.13621, 0.13733, 0.13839, 0.1394, 0.14037, 0.1413, 0.1422, 0.14307, 0.14391, 0.14475, 0.14557, 0.14638, 0.1472, 0.14802, 0.14885, 0.14969, 0.15054, 0.1514, 0.15227, 0.15316, 0.15407, 0.155, 0.15595, 0.15692, 0.15792, 0.15894, 0.16, 0.16108, 0.1622, 0.16335, 0.16454, 0.16577, 0.16704, 0.16835, 0.16971, 0.16487, 0.16002, 0.15516, 0.15029, 0.14541, 0.14052, 0.13563, 0.13073, 0.12582, 0.12091, 0.116, 0.11109, 0.10617, 0.10126, 0.096341, 0.091429, 0.086519, 0.081613, 0.076712, 0.071817, 0.066928, 0.062046, 0.057173, 0.05231, 0.047457, 0.042615, 0.037785, 0.032969, 0.028165, 0.023374, 0.018596, 0.01383, 0.0090778, 0.0043381, -0.00038868, -0.0051026, -0.0098037, -0.014492, -0.019167, -0.02383, -0.028479, -0.033117, -0.037743, -0.042359, -0.046965, -0.051562, -0.05615, -0.060731, -0.065304, -0.069871, -0.074433, -0.078989, -0.083542, -0.08809, -0.092629, -0.097157, -0.10167, -0.10616, -0.11062, -0.11505, -0.11945, -0.12382, -0.12813, -0.1324, -0.13662, -0.14079, -0.14489, -0.14894, -0.15293, -0.15687, -0.16076, -0.16462, -0.16843, -0.17221, -0.17597, -0.17969, -0.1834, -0.18709, -0.19076, -0.19442, -0.19808, -0.20174, -0.2054, -0.20907, -0.21275, -0.21644, -0.22016, -0.22389, -0.22766, -0.23145, -0.23528, -0.23915 
0.18587, 0.18857, 0.19118, 0.19371, 0.19615, 0.19852, 0.20082, 0.20305, 0.20521, 0.20732, 0.20938, 0.21139, 0.21335, 0.21528, 0.21717, 0.21903, 0.22087, 0.22268, 0.22448, 0.22627, 0.22805, 0.22983, 0.23161, 0.2334, 0.2352, 0.23701, 0.23882, 0.24065, 0.24248, 0.24431, 0.24616, 0.24801, 0.24986, 0.25172, 0.25358, 0.25545, 0.25732, 0.2592, 0.2611, 0.26302, 0.26496, 0.26693, 0.26893, 0.27096, 0.27304, 0.27515, 0.27731, 0.2795, 0.28174, 0.28399, 0.28627, 0.28855, 0.29085, 0.29313, 0.29541, 0.29767, 0.29991, 0.30211, 0.30428, 0.30641, 0.3085, 0.31056, 0.31258, 0.31455, 0.31649, 0.31838, 0.32023, 0.32203, 0.32379, 0.3255, 0.32717, 0.32879, 0.33035, 0.33187, 0.33334, 0.33475, 0.33611, 0.33742, 0.33867, 0.33986, 0.33555, 0.33149, 0.32769, 0.32412, 0.32078, 0.31766, 0.31473, 0.312, 0.30945, 0.30708, 0.30485, 0.30278, 0.30084, 0.29903, 0.29733, 0.29574, 0.29424, 0.29281, 0.29146, 0.29016, 0.28891, 0.28769, 0.2865, 0.28533, 0.28415, 0.28296, 0.28176, 0.28053, 0.27927, 0.27799, 0.27668, 0.27535, 0.274, 0.27263, 0.27123, 0.26982, 0.26838, 0.26693, 0.26545, 0.26396, 0.26245, 0.26091, 0.25936, 0.25777, 0.25616, 0.25452, 0.25285, 0.25114, 0.2494, 0.24761, 0.24578, 0.24391, 0.242, 0.24003, 0.238, 0.23591, 0.23373, 0.23147, 0.22911, 0.22664, 0.22406, 0.22135, 0.2185, 0.21551, 0.21236, 0.20904, 0.20555, 0.20189, 0.19807, 0.1941, 0.18998, 0.18574, 0.18137, 0.17689, 0.17231, 0.16763, 0.16287, 0.15804, 0.15314, 0.14818, 0.14318, 0.13815, 0.13308, 0.128, 0.12292, 0.11783, 0.11276, 0.10771, 0.10269, 0.097704, 0.092773, 0.087902 
-0.042425, -0.052199, -0.061826, -0.071313, -0.080669, -0.0899, -0.099017, -0.10802, -0.11693, -0.12575, -0.13448, -0.14314, -0.15172, -0.16025, -0.16872, -0.17715, -0.18554, -0.1939, -0.20225, -0.21057, -0.21889, -0.22722, -0.23555, -0.24391, -0.25228, -0.26067, -0.26907, -0.27748, -0.2859, -0.29431, -0.30272, -0.31113, -0.31952, -0.32789, -0.33624, -0.34457, -0.35289, -0.36119, -0.3695, -0.3778, -0.38612, -0.39446, -0.40282, -0.41122, -0.41965, -0.42813, -0.43666, -0.44524, -0.45387, -0.46253, -0.47123, -0.47995, -0.4887, -0.49747, -0.50624, -0.51503, -0.52382, -0.5326, -0.54138, -0.55015, -0.55892, -0.56769, -0.57645, -0.58522, -0.59399, -0.60276, -0.61153, -0.6203, -0.62908, -0.63786, -0.64665, -0.65545, -0.66426, -0.67307, -0.6819, -0.69074, -0.69959, -0.70845, -0.71733, -0.72623, -0.72819, -0.73035, -0.73271, -0.73525, -0.73798, -0.74087, -0.74392, -0.74713, -0.75048, -0.75397, -0.75758, -0.76131, -0.76515, -0.76909, -0.77312, -0.77724, -0.78143, -0.78569, -0.79001, -0.79438, -0.79878, -0.80322, -0.80768, -0.81216, -0.81664, -0.82113, -0.8256, -0.83005, -0.8345, -0.83894, -0.84337, -0.84781, -0.85224, -0.85669, -0.86113, -0.86559, -0.87007, -0.87456, -0.87907, -0.88361, -0.88817, -0.89275, -0.89734, -0.90194, -0.90654, -0.91114, -0.91573, -0.92031, -0.92487, -0.9294, -0.93391, -0.93838, -0.94281, -0.94719, -0.95153, -0.95583, -0.96009, -0.96432, -0.96851, -0.97267, -0.97681, -0.98092, -0.985, -0.98906, -0.99311, -0.99714, -1.0012, -1.0052, -1.0091, -1.0131, -1.017, -1.0209, -1.0248, -1.0287, -1.0325, -1.0362, -1.04, -1.0437, -1.0473, -1.0509, -1.0544, -1.0579, -1.0613, -1.0646, -1.0679, -1.0711, -1.0743, -1.0773, -1.0803, -1.0832, -1.086, -1.0888 
-1.0044, -1.0068, -1.0092, -1.0115, -1.0138, -1.016, -1.0181, -1.0202, -1.0222, -1.0242, -1.0261, -1.028, -1.0298, -1.0316, -1.0333, -1.0349, -1.0365, -1.0381, -1.0396, -1.041, -1.0424, -1.0437, -1.045, -1.0462, -1.0474, -1.0485, -1.0495, -1.0505, -1.0515, -1.0523, -1.0532, -1.054, -1.0547, -1.0554, -1.056, -1.0566, -1.0571, -1.0576, -1.058, -1.0584, -1.0586, -1.0589, -1.0591, -1.0592, -1.0592, -1.0592, -1.0592, -1.059, -1.0588, -1.0586, -1.0583, -1.058, -1.0577, -1.0573, -1.0569, -1.0566, -1.0562, -1.0558, -1.0554, -1.055, -1.0547, -1.0543, -1.0539, -1.0536, -1.0532, -1.0529, -1.0525, -1.0522, -1.0518, -1.0515, -1.0511, -1.0508, -1.0504, -1.0501, -1.0497, -1.0493, -1.049, -1.0486, -1.0482, -1.0478, -1.0636, -1.0794, -1.0952, -1.1109, -1.1266, -1.1422, -1.1579, -1.1734, -1.189, -1.2045, -1.22, -1.2354, -1.2507, -1.266, -1.2813, -1.2965, -1.3116, -1.3267, -1.3417, -1.3566, -1.3715, -1.3863, -1.401, -1.4157, -1.4302, -1.4447, -1.4591, -1.4734, -1.4876, -1.5018, -1.5159, -1.5299, -1.5439, -1.5578, -1.5717, -1.5855, -1.5993, -1.6131, -1.6269, -1.6406, -1.6543, -1.668, -1.6817, -1.6954, -1.709, -1.7226, -1.7362, -1.7498, -1.7634, -1.7769, -1.7904, -1.8039, -1.8174, -1.8308, -1.8442, -1.8576, -1.8709, -1.8843, -1.8976, -1.9109, -1.9242, -1.9375, -1.9508, -1.9641, -1.9775, -1.9908, -2.0041, -2.0175, -2.0308, -2.0441, -2.0575, -2.0708, -2.0841, -2.0974, -2.1106, -2.1238, -2.137, -2.1501, -2.1632, -2.1762, -2.1892, -2.2021, -2.2149, -2.2277, -2.2403, -2.2529, -2.2654, -2.2778, -2.2901, -2.3022, -2.3143, -2.3263 
0.1504, 0.15823, 0.16606, 0.17388, 0.18169, 0.1895, 0.19731, 0.20511, 0.21292, 0.22072, 0.22853, 0.23635, 0.24416, 0.25198, 0.25981, 0.26765, 0.2755, 0.28336, 0.29123, 0.29912, 0.30702, 0.31493, 0.32286, 0.33081, 0.33878, 0.34678, 0.3548, 0.36284, 0.37092, 0.37904, 0.38719, 0.39538, 0.40361, 0.41189, 0.42022, 0.4286, 0.43703, 0.44551, 0.45404, 0.46261, 0.47124, 0.47992, 0.48864, 0.49742, 0.50624, 0.51511, 0.52402, 0.53299, 0.542, 0.55107, 0.56019, 0.56937, 0.5786, 0.58789, 0.59725, 0.60666, 0.61614, 0.62568, 0.63529, 0.64495, 0.65466, 0.66442, 0.67422, 0.68405, 0.69391, 0.70379, 0.71369, 0.72359, 0.7335, 0.74341, 0.75331, 0.7632, 0.77307, 0.78292, 0.79273, 0.8025, 0.81224, 0.82192, 0.83155, 0.84111, 0.85639, 0.87174, 0.88716, 0.90264, 0.91816, 0.93373, 0.94934, 0.96496, 0.98061, 0.99626, 1.0119, 1.0276, 1.0432, 1.0588, 1.0744, 1.0899, 1.1054, 1.1208, 1.1361, 1.1514, 1.1666, 1.1817, 1.1967, 1.2116, 1.2264, 1.241, 1.2555, 1.2699, 1.2841, 1.2983, 1.3123, 1.3262, 1.3401, 1.3538, 1.3675, 1.3811, 1.3947, 1.4082, 1.4217, 1.4352, 1.4486, 1.462, 1.4754, 1.4887, 1.5021, 1.5153, 1.5286, 1.5418, 1.555, 1.5681, 1.5812, 1.5943, 1.6073, 1.6202, 1.6331, 1.646, 1.6588, 1.6716, 1.6844, 1.6972, 1.7099, 1.7226, 1.7354, 1.7481, 1.7608, 1.7735, 1.7862, 1.7989, 1.8117, 1.8244, 1.8371, 1.8498, 1.8624, 1.875, 1.8876, 1.9001, 1.9126, 1.9251, 1.9374, 1.9497, 1.9619, 1.974, 1.9861, 1.998, 2.0099, 2.0216, 2.0332, 2.0447, 2.0561, 2.0673, 2.0784, 2.0894 
0.2794, 0.27556, 0.27173, 0.26789, 0.26406, 0.26024, 0.25642, 0.2526, 0.24878, 0.24497, 0.24116, 0.23736, 0.23356, 0.22977, 0.22598, 0.2222, 0.21842, 0.21465, 0.21089, 0.20713, 0.20337, 0.19963, 0.19589, 0.19215, 0.18843, 0.1847, 0.18099, 0.17728, 0.17358, 0.16989, 0.1662, 0.16251, 0.15883, 0.15516, 0.15148, 0.14782, 0.14416, 0.1405, 0.13685, 0.13321, 0.12957, 0.12593, 0.12231, 0.11869, 0.11508, 0.11148, 0.10788, 0.10429, 0.10071, 0.097138, 0.093567, 0.09, 0.086436, 0.082874, 0.079313, 0.075753, 0.072191, 0.068628, 0.065063, 0.061496, 0.057927, 0.054357, 0.050786, 0.047214, 0.043641, 0.040067, 0.036493, 0.032918, 0.029344, 0.025769, 0.022195, 0.018621, 0.015047, 0.011475, 0.0079032, 0.0043327, 0.00076359, -0.002804, -0.00637, -0.0099428, -0.020972, -0.03199, -0.042997, -0.053992, -0.064975, -0.075946, -0.086903, -0.097846, -0.10877, -0.11969, -0.13059, -0.14147, -0.15234, -0.16319, -0.17402, -0.18483, -0.19563, -0.2064, -0.21716, -0.2279, -0.23862, -0.24931, -0.25998, -0.27064, -0.28127, -0.29187, -0.30245, -0.31301, -0.32355, -0.33407, -0.34457, -0.35506, -0.36553, -0.37598, -0.38643, -0.39687, -0.40729, -0.41772, -0.42814, -0.43855, -0.44897, -0.45938, -0.4698, -0.48021, -0.49064, -0.50106, -0.51149, -0.52193, -0.53238, -0.54283, -0.5533, -0.56378, -0.57427, -0.58477, -0.59529, -0.60583, -0.6164, -0.627, -0.63762, -0.64829, -0.65899, -0.66973, -0.68052, -0.69137, -0.70226, -0.71322, -0.72423, -0.7353, -0.74642, -0.75759, -0.7688, -0.78004, -0.79131, -0.8026, -0.81391, -0.82523, -0.83655, -0.84787, -0.85919, -0.87049, -0.88177, -0.89303, -0.90426, -0.91545, -0.92659, -0.93769, -0.94874, -0.95972, -0.97064, -0.98149, -0.99226, -1.0029 
-0.6654, -0.66178, -0.6581, -0.65437, -0.65058, -0.64674, -0.64286, -0.63893, -0.63497, -0.63096, -0.62693, -0.62287, -0.61878, -0.61467, -0.61054, -0.6064, -0.60225, -0.59809, -0.59392, -0.58976, -0.58559, -0.58144, -0.57729, -0.57316, -0.56904, -0.56494, -0.56085, -0.55677, -0.5527, -0.54864, -0.5446, -0.54056, -0.53652, -0.53249, -0.52847, -0.52445, -0.52044, -0.51643, -0.51243, -0.50843, -0.50444, -0.50046, -0.49649, -0.49252, -0.48856, -0.48462, -0.48068, -0.47675, -0.47283, -0.46889, -0.46495, -0.461, -0.45702, -0.45303, -0.449, -0.44494, -0.44084, -0.43669, -0.43251, -0.42828, -0.42402, -0.41974, -0.41543, -0.41111, -0.40678, -0.40244, -0.3981, -0.39377, -0.38945, -0.38515, -0.38087, -0.37662, -0.3724, -0.36822, -0.36408, -0.35999, -0.35596, -0.35199, -0.34808, -0.34425, -0.34145, -0.3387, -0.33601, -0.33337, -0.3308, -0.32828, -0.32583, -0.32343, -0.32111, -0.31885, -0.31666, -0.31454, -0.31249, -0.31052, -0.30862, -0.3068, -0.30505, -0.30339, -0.30181, -0.30031, -0.2989, -0.29757, -0.29634, -0.29519, -0.29414, -0.29317, -0.29231, -0.29154, -0.29086, -0.29028, -0.28979, -0.28938, -0.28907, -0.28884, -0.2887, -0.28865, -0.28867, -0.28878, -0.28897, -0.28924, -0.28958, -0.29001, -0.29051, -0.29109, -0.29176, -0.2925, -0.29333, -0.29423, -0.29522, -0.29629, -0.29744, -0.29868, -0.3, -0.30141, -0.30289, -0.30447, -0.30612, -0.30785, -0.30966, -0.31156, -0.31353, -0.31558, -0.3177, -0.3199, -0.32218, -0.32453, -0.32695, -0.32944, -0.33201, -0.33464, -0.33733, -0.34008, -0.3429, -0.34577, -0.34869, -0.35167, -0.35469, -0.35776, -0.36088, -0.36404, -0.36723, -0.37047, -0.37374, -0.37704, -0.38037, -0.38373, -0.38711, -0.39052, -0.39394, -0.39739, -0.40084, -0.40432 
