4.4101, 4.4136, 4.4171, 4.4205, 4.4238, 4.427, 4.4301, 4.4331, 4.436, 4.4387, 4.4413, 4.4437, 4.446, 4.4481, 4.4499, 4.4516, 4.4531, 4.4543, 4.4554, 4.4561, 4.4566, 4.4569, 4.4569, 4.4566, 4.456, 4.4552, 4.4541, 4.4529, 4.4515, 4.4501, 4.4485, 4.4469, 4.4453, 4.4437, 4.4421, 4.4406, 4.4392, 4.4379, 4.4365, 4.4352, 4.4339, 4.4326, 4.4312, 4.4299, 4.4285, 4.427, 4.4254, 4.4238, 4.4221, 4.4204, 4.4186, 4.4168, 4.415, 4.4132, 4.4115, 4.4097, 4.408, 4.4064, 4.4048, 4.4033, 4.4018, 4.4005, 4.3991, 4.3979, 4.3967, 4.3957, 4.3947, 4.3938, 4.3929, 4.3922, 4.3916, 4.391, 4.3906, 4.3902, 4.39, 4.3899, 4.3898, 4.3899, 4.3901, 4.3905 
0.65594, 0.65543, 0.65431, 0.65264, 0.65045, 0.64781, 0.64475, 0.64134, 0.63761, 0.63361, 0.62939, 0.62501, 0.62051, 0.61593, 0.61133, 0.60676, 0.60226, 0.59789, 0.59368, 0.58969, 0.58598, 0.58257, 0.57954, 0.57691, 0.57471, 0.57288, 0.5714, 0.5702, 0.56925, 0.56851, 0.56794, 0.56748, 0.5671, 0.56676, 0.5664, 0.56601, 0.56557, 0.56511, 0.56463, 0.56414, 0.56364, 0.56314, 0.56266, 0.5622, 0.56177, 0.56137, 0.56102, 0.56072, 0.56044, 0.56021, 0.55999, 0.5598, 0.55963, 0.55946, 0.55931, 0.55915, 0.55899, 0.55881, 0.55863, 0.55844, 0.55825, 0.55806, 0.55787, 0.5577, 0.55753, 0.55738, 0.55725, 0.55714, 0.55706, 0.557, 0.55699, 0.557, 0.55706, 0.55717, 0.55732, 0.55753, 0.55779, 0.55811, 0.55849, 0.55894 
0.54091, 0.53475, 0.52716, 0.51829, 0.50827, 0.49723, 0.48532, 0.47267, 0.45941, 0.44569, 0.43164, 0.41741, 0.40311, 0.3889, 0.37491, 0.36128, 0.34814, 0.33563, 0.32389, 0.31306, 0.30326, 0.29465, 0.28735, 0.2815, 0.27711, 0.27402, 0.27208, 0.27113, 0.27102, 0.27158, 0.27266, 0.2741, 0.27575, 0.27744, 0.27902, 0.28038, 0.28153, 0.28251, 0.28335, 0.28409, 0.28476, 0.2854, 0.28604, 0.28672, 0.28747, 0.28832, 0.28931, 0.29042, 0.29164, 0.29294, 0.2943, 0.29571, 0.29713, 0.29854, 0.29993, 0.30127, 0.30254, 0.30372, 0.3048, 0.3058, 0.30672, 0.30757, 0.30835, 0.30909, 0.30979, 0.31045, 0.31108, 0.31171, 0.31232, 0.31294, 0.31357, 0.31422, 0.3149, 0.31561, 0.31638, 0.3172, 0.31809, 0.31905, 0.3201, 0.32123 
-0.16559, -0.15219, -0.13911, -0.12638, -0.11405, -0.10215, -0.090728, -0.079817, -0.069456, -0.059684, -0.05054, -0.042063, -0.034291, -0.027262, -0.021016, -0.015591, -0.011026, -0.0073597, -0.0046302, -0.0028765, -0.0021372, -0.0024509, -0.0038564, -0.0063901, -0.010014, -0.0146, -0.020015, -0.026125, -0.032799, -0.039901, -0.0473, -0.054862, -0.062454, -0.069942, -0.077194, -0.084122, -0.090764, -0.097173, -0.10341, -0.10952, -0.11557, -0.12161, -0.12769, -0.13388, -0.14022, -0.14678, -0.1536, -0.16064, -0.16788, -0.17524, -0.1827, -0.19018, -0.19766, -0.20507, -0.21236, -0.21949, -0.22641, -0.23306, -0.23943, -0.24551, -0.2513, -0.25679, -0.26197, -0.26685, -0.27143, -0.27569, -0.27963, -0.28326, -0.28656, -0.28954, -0.29218, -0.29449, -0.29646, -0.29809, -0.29938, -0.30031, -0.3009, -0.30112, -0.30099, -0.30049 
0.3005, 0.29532, 0.2947, 0.29831, 0.30583, 0.31695, 0.33134, 0.34868, 0.36866, 0.39095, 0.41523, 0.44119, 0.46849, 0.49683, 0.52588, 0.55532, 0.58484, 0.6141, 0.64279, 0.6706, 0.69719, 0.72226, 0.74547, 0.76652, 0.78533, 0.80209, 0.81702, 0.83032, 0.84223, 0.85294, 0.86267, 0.87165, 0.88008, 0.88817, 0.89614, 0.90416, 0.91222, 0.92033, 0.92846, 0.93661, 0.94477, 0.95292, 0.96105, 0.96915, 0.97721, 0.98521, 0.99315, 1.001, 1.0088, 1.0165, 1.024, 1.0315, 1.0388, 1.046, 1.053, 1.0599, 1.0666, 1.0731, 1.0793, 1.0854, 1.0912, 1.0968, 1.1021, 1.107, 1.1116, 1.1159, 1.1197, 1.1232, 1.1262, 1.1288, 1.1309, 1.1326, 1.1337, 1.1342, 1.1342, 1.1337, 1.1325, 1.1306, 1.1282, 1.125 
-0.67582, -0.67788, -0.68275, -0.69022, -0.70005, -0.71203, -0.72593, -0.74153, -0.75861, -0.77696, -0.79633, -0.81653, -0.83731, -0.85847, -0.87978, -0.90101, -0.92195, -0.94237, -0.96205, -0.98077, -0.99832, -1.0145, -1.029, -1.0416, -1.0524, -1.0615, -1.0691, -1.0753, -1.0804, -1.0846, -1.088, -1.0909, -1.0934, -1.0957, -1.098, -1.1004, -1.103, -1.1057, -1.1084, -1.1112, -1.114, -1.1167, -1.1194, -1.122, -1.1244, -1.1267, -1.1289, -1.1308, -1.1325, -1.1342, -1.1356, -1.137, -1.1383, -1.1395, -1.1406, -1.1416, -1.1427, -1.1437, -1.1447, -1.1457, -1.1467, -1.1476, -1.1484, -1.1493, -1.15, -1.1506, -1.1512, -1.1517, -1.152, -1.1522, -1.1523, -1.1523, -1.1521, -1.1518, -1.1512, -1.1505, -1.1497, -1.1486, -1.1473, -1.1458 
-1.2394, -1.2353, -1.2307, -1.2255, -1.22, -1.2142, -1.2081, -1.2018, -1.1955, -1.1891, -1.1827, -1.1765, -1.1704, -1.1647, -1.1592, -1.1542, -1.1497, -1.1457, -1.1424, -1.1397, -1.1379, -1.1369, -1.1369, -1.1378, -1.1398, -1.1426, -1.1462, -1.1504, -1.1551, -1.1602, -1.1656, -1.1712, -1.1768, -1.1824, -1.1877, -1.1928, -1.1976, -1.2022, -1.2066, -1.2109, -1.215, -1.2192, -1.2233, -1.2275, -1.2317, -1.236, -1.2405, -1.2451, -1.2498, -1.2546, -1.2594, -1.2642, -1.269, -1.2737, -1.2784, -1.2829, -1.2873, -1.2916, -1.2957, -1.2995, -1.3032, -1.3067, -1.31, -1.3131, -1.3159, -1.3186, -1.3211, -1.3233, -1.3254, -1.3272, -1.3288, -1.3302, -1.3313, -1.3323, -1.333, -1.3334, -1.3336, -1.3336, -1.3333, -1.3328 
1.0324, 1.0572, 1.0819, 1.1065, 1.131, 1.1552, 1.1791, 1.2026, 1.2257, 1.2483, 1.2704, 1.2918, 1.3126, 1.3326, 1.3518, 1.3702, 1.3876, 1.404, 1.4194, 1.4336, 1.4467, 1.4585, 1.469, 1.4781, 1.4859, 1.4925, 1.498, 1.5025, 1.5062, 1.5091, 1.5115, 1.5134, 1.515, 1.5164, 1.5177, 1.519, 1.5203, 1.5216, 1.5229, 1.5241, 1.5252, 1.5262, 1.527, 1.5277, 1.5282, 1.5285, 1.5286, 1.5284, 1.5281, 1.5276, 1.5269, 1.5262, 1.5254, 1.5245, 1.5236, 1.5227, 1.5218, 1.521, 1.5202, 1.5195, 1.5188, 1.5182, 1.5176, 1.5171, 1.5165, 1.5159, 1.5153, 1.5148, 1.5141, 1.5135, 1.5128, 1.512, 1.5112, 1.5104, 1.5094, 1.5084, 1.5072, 1.506, 1.5046, 1.5031 
-0.3339, -0.3831, -0.42702, -0.46593, -0.50011, -0.52985, -0.55541, -0.57707, -0.59512, -0.60982, -0.62146, -0.63031, -0.63664, -0.64074, -0.64289, -0.64335, -0.6424, -0.64033, -0.63741, -0.63392, -0.63012, -0.62631, -0.62275, -0.61973, -0.61734, -0.61551, -0.61416, -0.61318, -0.61248, -0.61198, -0.61158, -0.6112, -0.61073, -0.61008, -0.60917, -0.60794, -0.60637, -0.60451, -0.60236, -0.59994, -0.59728, -0.59439, -0.59128, -0.58798, -0.58451, -0.58088, -0.57712, -0.57324, -0.56928, -0.56524, -0.56115, -0.55704, -0.55293, -0.54884, -0.5448, -0.54082, -0.53693, -0.53315, -0.5295, -0.52597, -0.52259, -0.51934, -0.51624, -0.5133, -0.51051, -0.50788, -0.50543, -0.50315, -0.50106, -0.49915, -0.49743, -0.49591, -0.49459, -0.49348, -0.49259, -0.49192, -0.49148, -0.49126, -0.49129, -0.49155 
0.3153, 0.34893, 0.37732, 0.40076, 0.41954, 0.43392, 0.4442, 0.45066, 0.45357, 0.45323, 0.44991, 0.4439, 0.43548, 0.42493, 0.41253, 0.39856, 0.38331, 0.36706, 0.3501, 0.33269, 0.31513, 0.2977, 0.28069, 0.26436, 0.2489, 0.23437, 0.22082, 0.2083, 0.19688, 0.18659, 0.1775, 0.16966, 0.16311, 0.15792, 0.15413, 0.15175, 0.15069, 0.15081, 0.15201, 0.15416, 0.15713, 0.16081, 0.16508, 0.16981, 0.17488, 0.18018, 0.1856, 0.19115, 0.19688, 0.20284, 0.20909, 0.21569, 0.22267, 0.23011, 0.23804, 0.24652, 0.2556, 0.26534, 0.27571, 0.28668, 0.29816, 0.31011, 0.32247, 0.33516, 0.34814, 0.36135, 0.37472, 0.38818, 0.4017, 0.41519, 0.42861, 0.44189, 0.45498, 0.4678, 0.48031, 0.49244, 0.50413, 0.51533, 0.52596, 0.53598 
-0.1676, -0.14333, -0.12087, -0.10022, -0.081392, -0.064394, -0.049235, -0.035924, -0.024468, -0.014877, -0.0071582, -0.001321, 0.0026263, 0.0046752, 0.0048172, 0.0030439, -0.00065338, -0.0062831, -0.013854, -0.023374, -0.034852, -0.048296, -0.063716, -0.081113, -0.10031, -0.12093, -0.14257, -0.16481, -0.18728, -0.20956, -0.23125, -0.25196, -0.27128, -0.28881, -0.30415, -0.31705, -0.32761, -0.33599, -0.34236, -0.3469, -0.34975, -0.35111, -0.35111, -0.34995, -0.34777, -0.34476, -0.34106, -0.33676, -0.33195, -0.32668, -0.32103, -0.31507, -0.30888, -0.30251, -0.29604, -0.28954, -0.28308, -0.27672, -0.27051, -0.26442, -0.25847, -0.25264, -0.24693, -0.24134, -0.23586, -0.23049, -0.22521, -0.22004, -0.21496, -0.20997, -0.20507, -0.20024, -0.1955, -0.19082, -0.18622, -0.18167, -0.17719, -0.17276, -0.16838, -0.16404 
-0.40949, -0.40539, -0.40172, -0.39846, -0.39561, -0.39314, -0.39104, -0.38931, -0.38793, -0.38688, -0.38615, -0.38573, -0.38561, -0.38576, -0.38619, -0.38688, -0.38781, -0.38896, -0.39034, -0.39192, -0.39369, -0.39563, -0.39774, -0.40001, -0.40241, -0.40492, -0.40753, -0.41022, -0.41297, -0.41576, -0.41858, -0.42139, -0.42419, -0.42695, -0.42966, -0.43231, -0.43492, -0.43752, -0.44015, -0.44284, -0.44561, -0.4485, -0.45154, -0.45476, -0.45818, -0.46185, -0.46578, -0.46996, -0.47435, -0.47892, -0.48364, -0.48847, -0.49338, -0.49834, -0.50332, -0.50827, -0.51318, -0.518, -0.5227, -0.52728, -0.5317, -0.53595, -0.54, -0.54383, -0.54742, -0.55075, -0.5538, -0.55654, -0.55896, -0.56104, -0.56274, -0.56406, -0.56497, -0.56544, -0.56546, -0.56501, -0.56406, -0.5626, -0.5606, -0.55803 
-0.90519, -0.8985, -0.89122, -0.88343, -0.87519, -0.86657, -0.85764, -0.84847, -0.83912, -0.82967, -0.82018, -0.81073, -0.80137, -0.79219, -0.78324, -0.77459, -0.76632, -0.7585, -0.75118, -0.74445, -0.73836, -0.73299, -0.7284, -0.72467, -0.72178, -0.71965, -0.71819, -0.7173, -0.71688, -0.71684, -0.7171, -0.71755, -0.7181, -0.71865, -0.71912, -0.71943, -0.71956, -0.71952, -0.7193, -0.71888, -0.71828, -0.71748, -0.71648, -0.71527, -0.71385, -0.71221, -0.71036, -0.7083, -0.70605, -0.70363, -0.70106, -0.69835, -0.69553, -0.6926, -0.68959, -0.68651, -0.68339, -0.68023, -0.67707, -0.67393, -0.67085, -0.66785, -0.66496, -0.66222, -0.65965, -0.65728, -0.65515, -0.65328, -0.6517, -0.65044, -0.64954, -0.64902, -0.64891, -0.64925, -0.65005, -0.65136, -0.6532, -0.65561, -0.6586, -0.66222 
